590, 0.86, 0.60, 9.82, -9.46, -14.47, -5.68
600, 0.82, 0.66, 10.17, -3.72, -16.17, -4.27
610, 0.74, 0.71, 10.39, 8.91, -13.12, -3.11
620, 0.67, 0.44, 10.58, 12.15, -11.78, -2.99
630, 0.61, 0.30, 10.61, 12.02, -11.47, -2.99
640, 0.59, 0.19, 10.63, 10.25, -11.78, -3.23
650, 0.58, 0.21, 10.58, 8.06, -11.17, -3.30
660, 0.61, 0.21, 10.55, 3.97, -7.87, -4.82
670, 0.54, 0.16, 10.44, 2.93, -5.74, -5.98
680, 0.49, 0.24, 10.22, 2.14, -3.78, -6.71
690, 0.42, 0.26, 9.79, 1.89, -2.38, -6.96
700, 0.44, -0.04, 9.07, 1.95, -0.31, -7.39
710, 0.47, -0.29, 8.27, 0.00, 3.97, -9.09
720, 0.51, -0.92, 6.93, -9.22, 9.58, -13.31
730, 0.49, -1.38, 6.25, -11.90, 11.54, -14.77
740, 0.58, -1.65, 5.54, -10.62, 15.20, -14.95
750, 0.55, -1.99, 4.62, -2.81, 18.49, -14.16
760, 0.40, -2.82, 3.45, 10.80, 19.23, -13.37
770, 0.16, -4.56, 1.69, 23.56, 6.10, -6.65
780, -0.32, -4.70, 1.16, 16.30, -9.77, 0.61
790, -0.37, -4.79, 1.12, 6.77, -28.63, 9.52
800, -0.63, -4.68, 1.54, -2.38, -47.00, 15.99
810, -1.00, -4.61, 2.41, -10.74, -63.17, 18.92
820, -1.45, -4.95, 3.43, -27.16, -76.66, 14.83
830, -2.64, -5.57, 5.77, -36.62, -72.45, 9.34
840, -3.03, -5.81, 7.23, -42.30, -63.78, 5.37
850, -3.62, -5.74, 8.65, -41.32, -56.64, 5.00
860, -4.03, -5.60, 9.89, -35.28, -55.60, 12.39
870, -4.14, -5.55, 10.91, -23.13, -64.09, 49.74
880, -3.35, -4.78, 11.64, 8.24, -73.61, 72.33
890, -2.86, -4.27, 11.88, 18.13, -87.65, 91.43
900, -2.49, -3.56, 12.40, 20.63, -105.59, 105.71
910, -2.30, -2.79, 13.45, 16.24, -123.29, 115.72
920, -1.61, -2.96, 15.17, 9.28, -135.86, 121.46
930, -3.03, -1.37, 17.29, -4.70, -141.36, 123.78
940, -3.03, -1.49, 17.20, -5.43, -135.80, 117.61
950, -4.19, -0.86, 17.79, -13.31, -120.06, 107.12
960, -5.06, -0.71, 18.36, -16.48, -98.51, 104.74
970, -5.13, 0.13, 18.98, -18.25, -77.82, 109.25
980, -5.06, 1.08, 19.46, -15.44, -48.58, 122.38
990, -4.55, 2.43, 19.28, -7.26, -35.03, 125.55
ANS: alpha, 0.539062
0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
110, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
120, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
130, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
140, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
150, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
160, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
170, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
180, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
190, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
200, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
210, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
220, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
230, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
240, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
250, 0.80, 0.32, 8.74, -15.62, 10.99, -14.22
260, 1.08, 0.28, 8.57, -17.33, 10.68, -14.04
270, 1.16, 0.34, 8.43, -18.37, 9.77, -13.61
280, 1.29, 0.35, 8.32, -17.76, 8.79, -13.37
290, 1.36, 0.20, 8.20, -15.87, 7.75, -13.24
300, 1.32, 0.03, 8.10, -12.94, 6.53, -13.55
310, 1.12, 0.04, 8.48, -14.04, 0.79, -12.51
320, 0.95, 0.33, 8.87, -15.01, -4.64, -10.86
330, 0.88, 0.56, 9.43, -13.98, -10.13, -8.00
340, 0.86, 0.60, 9.82, -9.46, -14.47, -5.68
350, 0.82, 0.66, 10.17, -3.72, -16.17, -4.27
360, 0.74, 0.71, 10.39, 8.91, -13.12, -3.11
370, 0.67, 0.44, 10.58, 12.15, -11.78, -2.99
380, 0.61, 0.30, 10.61, 12.02, -11.47, -2.99
390, 0.59, 0.19, 10.63, 10.25, -11.78, -3.23
400, 0.58, 0.21, 10.58, 8.06, -11.17, -3.30
410, 0.61, 0.21, 10.55, 3.97, -7.87, -4.82
420, 0.54, 0.16, 10.44, 2.93, -5.74, -5.98
430, 0.49, 0.24, 10.22, 2.14, -3.78, -6.71
440, 0.42, 0.26, 9.79, 1.89, -2.38, -6.96
450, 0.44, -0.04, 9.07, 1.95, -0.31, -7.39
460, 0.47, -0.29, 8.27, 0.00, 3.97, -9.09
470, 0.51, -0.92, 6.93, -9.22, 9.58, -13.31
480, 0.49, -1.38, 6.25, -11.90, 11.54, -14.77
490, 0.58, -1.65, 5.54, -10.62, 15.20, -14.95
500, 0.55, -1.99, 4.62, -2.81, 18.49, -14.16
510, 0.40, -2.82, 3.45, 10.80, 19.23, -13.37
520, 0.16, -4.56, 1.69, 23.56, 6.10, -6.65
530, -0.32, -4.70, 1.16, 16.30, -9.77, 0.61
540, -0.37, -4.79, 1.12, 6.77, -28.63, 9.52
550, -0.63, -4.68, 1.54, -2.38, -47.00, 15.99
560, -1.00, -4.61, 2.41, -10.74, -63.17, 18.92
570, -1.45, -4.95, 3.43, -27.16, -76.66, 14.83
580, -2.64, -5.57, 5.77, -36.62, -72.45, 9.34
590, -3.03, -5.81, 7.23, -42.30, -63.78, 5.37
600, -3.62, -5.74, 8.65, -41.32, -56.64, 5.00
610, -4.03, -5.60, 9.89, -35.28, -55.60, 12.39
620, -4.14, -5.55, 10.91, -23.13, -64.09, 49.74
630, -3.35, -4.78, 11.64, 8.24, -73.61, 72.33
640, -2.86, -4.27, 11.88, 18.13, -87.65, 91.43
650, -2.49, -3.56, 12.40, 20.63, -105.59, 105.71
660, -2.30, -2.79, 13.45, 16.24, -123.29, 115.72
670, -1.61, -2.96, 15.17, 9.28, -135.86, 121.46
680, -3.03, -1.37, 17.29, -4.70, -141.36, 123.78
690, -3.03, -1.49, 17.20, -5.43, -135.80, 117.61
700, -4.19, -0.86, 17.79, -13.31, -120.06, 107.12
710, -5.06, -0.71, 18.36, -16.48, -98.51, 104.74
720, -5.13, 0.13, 18.98, -18.25, -77.82, 109.25
730, -5.06, 1.08, 19.46, -15.44, -48.58, 122.38
740, -4.55, 2.43, 19.28, -7.26, -35.03, 125.55
750, -4.37, 2.66, 19.06, 0.85, -20.81, 127.08
760, -4.44, 3.02, 18.59, 3.11, -11.78, 126.77
770, -4.31, 3.71, 18.63, -2.38, -5.43, 125.24
780, -3.99, 4.60, 18.80, -10.68, 11.66, 117.55
790, -3.70, 5.96, 19.12, -8.73, 23.86, 109.86
800, -3.64, 6.41, 19.07, -2.99, 36.74, 102.05
810, -3.62, 6.57, 18.64, 7.63, 49.68, 95.64
820, -3.55, 6.68, 17.97, 20.08, 62.44, 90.52
830, -3.26, 6.66, 17.13, 29.79, 73.61, 81.24
840, -2.60, 6.57, 15.22, 35.71, 89.54, 74.65
850, -2.34, 6.33, 14.51, 33.57, 95.03, 66.04
860, -2.23, 6.14, 13.84, 29.79, 99.37, 55.73
870, -2.16, 6.03, 13.23, 25.88, 103.39, 45.35
880, -2.33, 5.88, 12.25, 23.44, 107.67, 35.64
890, -1.66, 5.68, 11.70, 20.57, 124.51, 22.16
900, -1.64, 6.07, 10.79, 23.38, 120.48, 14.53
910, -1.95, 6.21, 10.33, 22.16, 106.45, 6.10
920, -2.08, 6.23, 9.76, 26.61, 99.85, 1.28
930, -1.98, 6.09, 8.96, 34.00, 101.44, -0.49
940, -1.56, 6.12, 8.22, 39.06, 105.16, -10.99
950, -1.32, 6.13, 6.78, 36.38, 100.46, -20.02
960, -1.22, 6.02, 6.33, 30.70, 93.75, -30.03
970, -1.22, 5.77, 6.08, 24.84, 87.16, -41.32
980, -1.31, 5.55, 5.72, 19.71, 83.74, -51.64
990, -1.26, 5.25, 5.45, 17.27, 81.48, -67.44
ANS: unknown, 0.949219
0, 0.80, 0.32, 8.74, -15.62, 10.99, -14.22
10, 1.08, 0.28, 8.57, -17.33, 10.68, -14.04
20, 1.16, 0.34, 8.43, -18.37, 9.77, -13.61
30, 1.29, 0.35, 8.32, -17.76, 8.79, -13.37
40, 1.36, 0.20, 8.20, -15.87, 7.75, -13.24
50, 1.32, 0.03, 8.10, -12.94, 6.53, -13.55
60, 1.12, 0.04, 8.48, -14.04, 0.79, -12.51
70, 0.95, 0.33, 8.87, -15.01, -4.64, -10.86
80, 0.88, 0.56, 9.43, -13.98, -10.13, -8.00
90, 0.86, 0.60, 9.82, -9.46, -14.47, -5.68
100, 0.82, 0.66, 10.17, -3.72, -16.17, -4.27
110, 0.74, 0.71, 10.39, 8.91, -13.12, -3.11
120, 0.67, 0.44, 10.58, 12.15, -11.78, -2.99
130, 0.61, 0.30, 10.61, 12.02, -11.47, -2.99
140, 0.59, 0.19, 10.63, 10.25, -11.78, -3.23
150, 0.58, 0.21, 10.58, 8.06, -11.17, -3.30
160, 0.61, 0.21, 10.55, 3.97, -7.87, -4.82
170, 0.54, 0.16, 10.44, 2.93, -5.74, -5.98
180, 0.49, 0.24, 10.22, 2.14, -3.78, -6.71
190, 0.42, 0.26, 9.79, 1.89, -2.38, -6.96
200, 0.44, -0.04, 9.07, 1.95, -0.31, -7.39
210, 0.47, -0.29, 8.27, 0.00, 3.97, -9.09
220, 0.51, -0.92, 6.93, -9.22, 9.58, -13.31
230, 0.49, -1.38, 6.25, -11.90, 11.54, -14.77
240, 0.58, -1.65, 5.54, -10.62, 15.20, -14.95
250, 0.55, -1.99, 4.62, -2.81, 18.49, -14.16
260, 0.40, -2.82, 3.45, 10.80, 19.23, -13.37
270, 0.16, -4.56, 1.69, 23.56, 6.10, -6.65
280, -0.32, -4.70, 1.16, 16.30, -9.77, 0.61
290, -0.37, -4.79, 1.12, 6.77, -28.63, 9.52
300, -0.63, -4.68, 1.54, -2.38, -47.00, 15.99
310, -1.00, -4.61, 2.41, -10.74, -63.17, 18.92
320, -1.45, -4.95, 3.43, -27.16, -76.66, 14.83
330, -2.64, -5.57, 5.77, -36.62, -72.45, 9.34
340, -3.03, -5.81, 7.23, -42.30, -63.78, 5.37
350, -3.62, -5.74, 8.65, -41.32, -56.64, 5.00
360, -4.03, -5.60, 9.89, -35.28, -55.60, 12.39
370, -4.14, -5.55, 10.91, -23.13, -64.09, 49.74
380, -3.35, -4.78, 11.64, 8.24, -73.61, 72.33
390, -2.86, -4.27, 11.88, 18.13, -87.65, 91.43
400, -2.49, -3.56, 12.40, 20.63, -105.59, 105.71
410, -2.30, -2.79, 13.45, 16.24, -123.29, 115.72
420, -1.61, -2.96, 15.17, 9.28, -135.86, 121.46
430, -3.03, -1.37, 17.29, -4.70, -141.36, 123.78
440, -3.03, -1.49, 17.20, -5.43, -135.80, 117.61
450, -4.19, -0.86, 17.79, -13.31, -120.06, 107.12
460, -5.06, -0.71, 18.36, -16.48, -98.51, 104.74
470, -5.13, 0.13, 18.98, -18.25, -77.82, 109.25
480, -5.06, 1.08, 19.46, -15.44, -48.58, 122.38
490, -4.55, 2.43, 19.28, -7.26, -35.03, 125.55
500, -4.37, 2.66, 19.06, 0.85, -20.81, 127.08
510, -4.44, 3.02, 18.59, 3.11, -11.78, 126.77
520, -4.31, 3.71, 18.63, -2.38, -5.43, 125.24
530, -3.99, 4.60, 18.80, -10.68, 11.66, 117.55
540, -3.70, 5.96, 19.12, -8.73, 23.86, 109.86
550, -3.64, 6.41, 19.07, -2.99, 36.74, 102.05
560, -3.62, 6.57, 18.64, 7.63, 49.68, 95.64
570, -3.55, 6.68, 17.97, 20.08, 62.44, 90.52
580, -3.26, 6.66, 17.13, 29.79, 73.61, 81.24
590, -2.60, 6.57, 15.22, 35.71, 89.54, 74.65
600, -2.34, 6.33, 14.51, 33.57, 95.03, 66.04
610, -2.23, 6.14, 13.84, 29.79, 99.37, 55.73
620, -2.16, 6.03, 13.23, 25.88, 103.39, 45.35
630, -2.33, 5.88, 12.25, 23.44, 107.67, 35.64
640, -1.66, 5.68, 11.70, 20.57, 124.51, 22.16
650, -1.64, 6.07, 10.79, 23.38, 120.48, 14.53
660, -1.95, 6.21, 10.33, 22.16, 106.45, 6.10
670, -2.08, 6.23, 9.76, 26.61, 99.85, 1.28
680, -1.98, 6.09, 8.96, 34.00, 101.44, -0.49
690, -1.56, 6.12, 8.22, 39.06, 105.16, -10.99
700, -1.32, 6.13, 6.78, 36.38, 100.46, -20.02
710, -1.22, 6.02, 6.33, 30.70, 93.75, -30.03
720, -1.22, 5.77, 6.08, 24.84, 87.16, -41.32
730, -1.31, 5.55, 5.72, 19.71, 83.74, -51.64
740, -1.26, 5.25, 5.45, 17.27, 81.48, -67.44
750, -1.41, 4.60, 5.09, 14.40, 78.43, -73.67
760, -1.51, 4.29, 4.71, 15.93, 75.20, -77.64
770, -1.54, 3.98, 4.25, 16.48, 71.90, -80.75
780, -1.47, 3.80, 3.94, 12.76, 66.83, -83.50
790, -1.43, 3.88, 4.11, 5.31, 60.06, -86.24
800, -1.58, 3.95, 4.61, 0.37, 47.12, -96.25
810, -1.65, 3.52, 4.27, 6.04, 44.01, -100.65
820, -1.54, 2.87, 3.61, 11.66, 41.69, -104.19
830, -1.32, 2.10, 2.94, 13.12, 38.57, -107.91
840, -1.22, 1.43, 2.56, 9.77, 33.02, -112.06
850, -1.24, 0.97, 2.69, -4.58, 14.95, -117.13
860, -1.18, 0.55, 2.65, -12.27, 5.62, -117.13
870, -1.00, 0.46, 3.23, -19.59, -0.98, -117.55
880, -1.07, 0.54, 3.70, -25.51, -9.28, -117.68
890, -1.06, 0.70, 4.24, -30.15, -19.53, -116.82
900, -0.96, 1.03, 4.68, -27.40, -41.20, -116.15
910, -1.17, 1.11, 5.33, -21.97, -50.72, -117.86
920, -1.37, 0.78, 5.51, -15.81, -57.01, -120.24
930, -1.46, 0.39, 5.59, -11.84, -60.42, -122.44
940, -1.53, -0.05, 5.60, -10.80, -62.93, -124.76
950, -1.52, -0.55, 5.88, -13.24, -66.10, -130.37
960, -1.73, -1.48, 6.58, -23.38, -70.74, -133.24
970, -2.08, -1.97, 6.59, -27.34, -70.01, -136.60
980, -2.17, -2.82, 6.57, -30.70, -66.71, -137.39
990, -2.06, -3.73, 7.12, -39.25, -65.43, -136.05
ANS: unknown, 0.910156
^^^
0, 0.55, -1.99, 4.62, -2.81, 18.49, -14.16
10, 0.40, -2.82, 3.45, 10.80, 19.23, -13.37
20, 0.16, -4.56, 1.69, 23.56, 6.10, -6.65
30, -0.32, -4.70, 1.16, 16.30, -9.77, 0.61
40, -0.37, -4.79, 1.12, 6.77, -28.63, 9.52
50, -0.63, -4.68, 1.54, -2.38, -47.00, 15.99
60, -1.00, -4.61, 2.41, -10.74, -63.17, 18.92
70, -1.45, -4.95, 3.43, -27.16, -76.66, 14.83
80, -2.64, -5.57, 5.77, -36.62, -72.45, 9.34
90, -3.03, -5.81, 7.23, -42.30, -63.78, 5.37
100, -3.62, -5.74, 8.65, -41.32, -56.64, 5.00
110, -4.03, -5.60, 9.89, -35.28, -55.60, 12.39
120, -4.14, -5.55, 10.91, -23.13, -64.09, 49.74
130, -3.35, -4.78, 11.64, 8.24, -73.61, 72.33
140, -2.86, -4.27, 11.88, 18.13, -87.65, 91.43
150, -2.49, -3.56, 12.40, 20.63, -105.59, 105.71
160, -2.30, -2.79, 13.45, 16.24, -123.29, 115.72
170, -1.61, -2.96, 15.17, 9.28, -135.86, 121.46
180, -3.03, -1.37, 17.29, -4.70, -141.36, 123.78
190, -3.03, -1.49, 17.20, -5.43, -135.80, 117.61
200, -4.19, -0.86, 17.79, -13.31, -120.06, 107.12
210, -5.06, -0.71, 18.36, -16.48, -98.51, 104.74
220, -5.13, 0.13, 18.98, -18.25, -77.82, 109.25
230, -5.06, 1.08, 19.46, -15.44, -48.58, 122.38
240, -4.55, 2.43, 19.28, -7.26, -35.03, 125.55
250, -4.37, 2.66, 19.06, 0.85, -20.81, 127.08
260, -4.44, 3.02, 18.59, 3.11, -11.78, 126.77
270, -4.31, 3.71, 18.63, -2.38, -5.43, 125.24
280, -3.99, 4.60, 18.80, -10.68, 11.66, 117.55
290, -3.70, 5.96, 19.12, -8.73, 23.86, 109.86
300, -3.64, 6.41, 19.07, -2.99, 36.74, 102.05
310, -3.62, 6.57, 18.64, 7.63, 49.68, 95.64
320, -3.55, 6.68, 17.97, 20.08, 62.44, 90.52
330, -3.26, 6.66, 17.13, 29.79, 73.61, 81.24
340, -2.60, 6.57, 15.22, 35.71, 89.54, 74.65
